6252,4638,2000000
1633,5823,2000000
2901,6635,2000000
7526,9031,2000000
9733,8255,2000000
6237,8893,2000000
8593,175,2000000
678,64,2000000
1461,66,2000000
1333,6013,2000000
4933,4510,2000000
1007,5918,2000000
4451,1301,2000000
6977,4764,2000000
2605,5821,2000000
10601,1369,2000000
3559,1590,2000000
7613,5773,2000000
6525,2266,2000000
5944,2944,2000000
5895,2966,2000000
10059,3970,2000000
4208,5109,2000000
7428,4257,2000000
10736,2971,2000000
10094,1379,2000000
4513,1401,2000000
5988,2162,2000000
1381,3405,2000000
5481,3139,2000000
4671,5815,2000000
5356,3676,2000000
864,4392,2000000
3246,6927,2000000
2736,6754,2000000
7168,9040,2000000
151,6896,2000000
1218,1698,2000000
1508,7521,2000000
2582,5504,2000000
8363,4608,2000000
10729,7082,2000000
3416,9131,2000000
10309,4164,2000000
8864,364,2000000
6990,5008,2000000
1407,6567,2000000
10926,3739,2000000
10393,8546,2000000
3272,7479,2000000
5614,8622,2000000
7768,2641,2000000
11034,6650,2000000
3387,5559,2000000
7952,7208,2000000
2806,1072,2000000
9588,6819,2000000
3250,4211,2000000
652,5481,2000000
2452,8150,2000000
9564,488,2000000
11040,136,2000000
10958,841,2000000
359,7714,2000000
6316,5220,2000000
5547,5817,2000000
9355,3466,2000000
7203,845,2000000
312,591,2000000
3005,6156,2000000
8333,1433,2000000
8151,6251,2000000
3274,1248,2000000
4224,7602,2000000
4914,2910,2000000
5551,6841,2000000
9369,2896,2000000
4976,2901,2000000
4292,497,2000000
558,2071,2000000
7500,163,2000000
10370,3352,2000000
7721,7087,2000000
4999,4003,2000000
9727,5760,2000000
1546,5447,2000000
2551,4801,2000000
2270,6959,2000000
6664,1268,2000000
10629,6836,2000000
6085,1355,2000000
4150,2912,2000000
4897,2419,2000000
10369,328,2000000
3138,8708,2000000
3024,8301,2000000
8465,2310,2000000
469,5206,2000000
2431,1151,2000000
9804,4958,2000000
539,582,2000000
604,8532,2000000
9677,5837,2000000
10730,6532,2000000
1635,6319,2000000
1528,286,2000000
10543,5943,2000000
7311,3401,2000000
8573,5457,2000000
9756,6596,2000000
1339,151,2000000
11053,5108,2000000
6245,2570,2000000
5690,3960,2000000
781,653,2000000
1976,8613,2000000
62,6517,2000000
2812,5078,2000000
2793,5690,2000000
6708,7613,2000000
9277,6964,2000000
7280,2242,2000000
5491,652,2000000
8979,4912,2000000
9718,593,2000000
3498,272,2000000
935,5818,2000000
8689,465,2000000
4446,6043,2000000
5338,3024,2000000
6609,5647,2000000
4819,4134,2000000
4805,7183,2000000
2886,8824,2000000
7335,9089,2000000
9607,3693,2000000
3566,5992,2000000
10708,4831,2000000
517,5700,2000000
1134,5092,2000000
10243,5094,2000000
6885,87,2000000
10462,3259,2000000
2505,4692,2000000
3522,6522,2000000
9803,19,2000000
7380,5172,2000000
1520,2395,2000000
6672,5879,2000000
2686,2865,2000000
10051,2135,2000000
7937,8540,2000000
10092,594,2000000
7696,8714,2000000
5678,9023,2000000
2855,9373,2000000
5340,5019,2000000
3357,9194,2000000
2267,8257,2000000
3511,5599,2000000
9976,429,2000000
10686,8084,2000000
579,4075,2000000
7702,887,2000000
3457,3899,2000000
9150,6833,2000000
7228,6607,2000000
4675,4987,2000000
6398,4088,2000000
3722,4474,2000000
2427,147,2000000
9907,1759,2000000
10157,7159,2000000
5254,6388,2000000
6907,926,2000000
1897,5888,2000000
4247,1619,2000000
8120,9041,2000000
4571,6784,2000000
10520,1529,2000000
9016,4328,2000000
7902,343,2000000
8101,3908,2000000
1116,5656,2000000
4445,885,2000000
9167,7877,2000000
5472,644,2000000
1691,2485,2000000
3018,8782,2000000
210,2714,2000000
7740,4889,2000000
10210,8961,2000000
130,8491,2000000
1320,3771,2000000
5653,1286,2000000
2663,5796,2000000
2627,106,2000000
9757,109,2000000
7608,8168,2000000
3201,2707,2000000
3136,8019,2000000
1573,7775,2000000
4026,6089,2000000
7651,9257,2000000
8169,1740,2000000
198,4426,2000000
1363,107,2000000
3793,108,2000000
1349,473,2000000
2457,3328,2000000
4100,2280,2000000
1147,4836,2000000
2754,2262,2000000
9812,6145,2000000
175,6170,2000000
1651,86,2000000
1298,3711,2000000
2399,5514,2000000
10984,2055,2000000
3208,8793,2000000
4074,3549,2000000
10438,3530,2000000
2919,4688,2000000
11044,1165,2000000
8369,5621,2000000
6653,8398,2000000
7121,1720,2000000
10148,3987,2000000
9317,3072,2000000
7750,6189,2000000
4378,7804,2000000
8966,3840,2000000
701,7637,2000000
502,1473,2000000
3315,5974,2000000
4892,7216,2000000
7953,5308,2000000
871,8585,2000000
8980,8657,2000000
26,868,2000000
3471,8211,2000000
6233,7083,2000000
4919,3957,2000000
4044,5000,2000000
4188,3660,2000000
8848,104,2000000
2109,2521,2000000
8667,4592,2000000
1618,2281,2000000
8957,4116,2000000
10023,3765,2000000
737,3380,2000000
4631,6442,2000000
4128,5287,2000000
2581,5272,2000000
3675,5469,2000000
7512,16,2000000
2619,5910,2000000
9139,5451,2000000
6706,168,2000000
5497,4463,2000000
56,4369,2000000
8520,9359,2000000
8136,6220,2000000
10348,6665,2000000
4315,1923,2000000
206,1925,2000000
4126,1931,2000000
3924,4210,2000000
2659,893,2000000
5159,2013,2000000
5768,513,2000000
3801,5814,2000000
5869,5893,2000000
5187,5924,2000000
5765,4105,2000000
7114,5762,2000000
6592,4440,2000000
3389,2729,2000000
1981,6986,2000000
7101,9217,2000000
2200,4689,2000000
10264,8281,2000000
6422,12,2000000
4958,5207,2000000
152,5211,2000000
11004,9367,2000000
9442,3287,2000000
3047,1112,2000000
5416,5573,2000000
2264,4685,2000000
10409,4282,2000000
10828,8030,2000000
10109,7269,2000000
3829,2544,2000000
3756,8040,2000000
7331,5340,2000000
10052,4268,2000000
3320,2349,2000000
9070,4505,2000000
9169,2656,2000000
2604,5624,2000000
8609,5653,2000000
4997,4402,2000000
1883,319,2000000
8886,1138,2000000
9350,83,2000000
6515,1293,2000000
7120,4347,2000000
703,6185,2000000
6136,2760,2000000
9992,7755,2000000
2479,4227,2000000
10054,7882,2000000
7799,8957,2000000
9630,1253,2000000
7942,3276,2000000
2005,5572,2000000
5393,5111,2000000
6418,9345,2000000
1441,9384,2000000
637,5355,2000000
1169,3201,2000000
9040,1029,2000000
10558,6499,2000000
699,4446,2000000
3451,8800,2000000
6942,255,2000000
4521,1385,2000000
2230,1470,2000000
10812,6498,2000000
8882,3004,2000000
1988,7205,2000000
6574,2426,2000000
2168,6329,2000000
4057,4390,2000000
3196,8174,2000000
6552,4699,2000000
741,5903,2000000
5012,4743,2000000
6209,2254,2000000
4250,3740,2000000
1361,3589,2000000
10585,78,2000000
4195,5952,2000000
10275,8163,2000000
6917,7381,2000000
8501,4892,2000000
8443,8155,2000000
3621,5409,2000000
10959,3217,2000000
2350,3332,2000000
6452,6602,2000000
289,2608,2000000
10069,3047,2000000
3424,579,2000000
10135,8759,2000000
4310,8113,2000000
3772,8114,2000000
2102,2433,2000000
746,2815,2000000
9191,553,2000000
1639,1373,2000000
2309,8232,2000000
4875,6132,2000000
256,848,2000000
9614,1725,2000000
6597,974,2000000
3000,3746,2000000
4011,7458,2000000
9853,7460,2000000
10338,2038,2000000
2758,8100,2000000
973,928,2000000
10106,7117,2000000
1790,9057,2000000
7796,227,2000000
8377,281,2000000
10251,3246,2000000
7484,2738,2000000
8706,7707,2000000
10695,862,2000000
3220,5225,2000000
6375,2034,2000000
1532,7787,2000000
1195,5066,2000000
9874,6312,2000000
4167,5061,2000000
10715,9374,2000000
868,2117,2000000
2608,4985,2000000
1804,5494,2000000
181,8850,2000000
8647,3812,2000000
4865,8692,2000000
981,2045,2000000
17,7330,2000000
174,6642,2000000
10793,4938,2000000
5307,7307,2000000
2199,1131,2000000
1550,8501,2000000
8116,8506,2000000
1989,3931,2000000
4651,5017,2000000
1641,7746,2000000
1748,101,2000000
9667,6945,2000000
9274,8201,2000000
8132,3001,2000000
351,2941,2000000
7355,3481,2000000
10692,164,2000000
5735,7567,2000000
4440,1928,2000000
1524,7493,2000000
8433,6042,2000000
10362,4642,2000000
2139,5883,2000000
6133,8945,2000000
1446,422,2000000
3689,458,2000000
7533,2155,2000000
2959,6088,2000000
598,2859,2000000
9543,7971,2000000
3916,4086,2000000
660,3694,2000000
7118,5503,2000000
5002,5170,2000000
6218,7139,2000000
1867,9434,2000000
7197,3637,2000000
1158,8917,2000000
7693,7361,2000000
8816,3381,2000000
336,1802,2000000
6523,5095,2000000
1853,3992,2000000
1110,8334,2000000
3035,4238,2000000
9875,907,2000000
999,7389,2000000
10217,6627,2000000
3671,6413,2000000
8442,4176,2000000
8031,6545,2000000
8688,2196,2000000
7949,8430,2000000
1382,8444,2000000
549,9436,2000000
4674,5705,2000000
2241,3917,2000000
1949,4377,2000000
9867,5434,2000000
8317,1059,2000000
7507,8208,2000000
30,9021,2000000
3505,7303,2000000
2900,1020,2000000
382,9300,2000000
9305,1718,2000000
3509,8405,2000000
1444,3614,2000000
9098,9026,2000000
7625,8258,2000000
3088,6555,2000000
4428,5884,2000000
9395,9180,2000000
1386,8063,2000000
739,1275,2000000
918,8354,2000000
531,1309,2000000
8270,3452,2000000
3456,4952,2000000
8734,5642,2000000
8862,2366,2000000
8723,6259,2000000
3045,3781,2000000
51,46,2000000
10819,6974,2000000
1583,6976,2000000
3915,8912,2000000
3838,3745,2000000
4867,7308,2000000
3558,3829,2000000
10015,2681,2000000
8352,4904,2000000
2841,10,2000000
5994,25,2000000
9080,5968,2000000
217,2672,2000000
2469,6205,2000000
706,9210,2000000
5562,6575,2000000
2348,3160,2000000
2436,7986,2000000
7079,724,2000000
8600,4862,2000000
7252,5917,2000000
2657,1631,2000000
1246,4561,2000000
5514,6518,2000000
6278,6471,2000000
92,3171,2000000
3736,4339,2000000
3782,218,2000000
6978,6805,2000000
824,6037,2000000
6301,4690,2000000
3536,1266,2000000
4916,8154,2000000
1824,323,2000000
7443,4503,2000000
381,1541,2000000
3880,207,2000000
4564,210,2000000
5025,9188,2000000
3490,2061,2000000
9745,8891,2000000
8302,6002,2000000
9635,4181,2000000
6726,4876,2000000
7979,7692,2000000
2182,1090,2000000
285,844,2000000
3967,6142,2000000
5503,6302,2000000
4506,5878,2000000
4816,5175,2000000
3265,4128,2000000
6036,3124,2000000
6608,3128,2000000
2179,8734,2000000
5044,4661,2000000
3216,933,2000000
10095,6667,2000000
2735,6066,2000000
1180,6060,2000000
1360,6074,2000000
6009,5049,2000000
6436,9363,2000000
2034,1557,2000000
4743,1418,2000000
216,382,2000000
9325,7720,2000000
57,2382,2000000
7351,6399,2000000
7618,3981,2000000
3833,3458,2000000
9970,7484,2000000
1965,3470,2000000
9951,4295,2000000
4009,9079,2000000
1892,1305,2000000
8203,1629,2000000
8753,3864,2000000
6721,3172,2000000
4297,3115,2000000
9446,7503,2000000
986,5556,2000000
1789,1067,2000000
6460,4746,2000000
2030,6658,2000000
6212,8259,2000000
9528,9082,2000000
4856,2486,2000000
5553,5091,2000000
960,2911,2000000
9323,4745,2000000
747,903,2000000
6995,1310,2000000
222,1460,2000000
2342,7776,2000000
10359,502,2000000
8388,7554,2000000
3019,1857,2000000
2807,7214,2000000
5665,1685,2000000
5715,102,2000000
3398,9386,2000000
8332,270,2000000
2302,237,2000000
5132,7968,2000000
2260,2536,2000000
6029,8737,2000000
10886,1780,2000000
7092,2682,2000000
9248,8148,2000000
10858,4095,2000000
10596,4954,2000000
9975,4379,2000000
1771,6361,2000000
4503,5086,2000000
554,6924,2000000
4217,7669,2000000
3901,1352,2000000
10927,737,2000000
3904,5831,2000000
7455,2661,2000000
7567,4415,2000000
6364,6978,2000000
8608,2547,2000000
405,8383,2000000
10371,5867,2000000
4838,4066,2000000
271,5761,2000000
5877,8018,2000000
10207,7925,2000000
8787,8185,2000000
3255,8187,2000000
7381,6696,2000000
10456,2702,2000000
10086,6274,2000000
10829,4846,2000000
544,6966,2000000
5841,5263,2000000
6539,1444,2000000
3476,4337,2000000
420,4026,2000000
3775,8027,2000000
6913,4292,2000000
193,5465,2000000
9891,2711,2000000
4003,2781,2000000
2853,8925,2000000
9846,1667,2000000
1644,4935,2000000
4255,5988,2000000
8020,3730,2000000
1157,8101,2000000
1908,5436,2000000
9398,426,2000000
1580,7924,2000000
761,1365,2000000
9420,3965,2000000
8105,7463,2000000
4524,8417,2000000
3426,3967,2000000
1120,4725,2000000
2375,8226,2000000
7143,5333,2000000
5286,345,2000000
3439,1150,2000000
10048,8601,2000000
7250,2561,2000000
1238,5185,2000000
9225,8639,2000000
11037,6587,2000000
7586,8461,2000000
9042,4261,2000000
2839,9171,2000000
349,3295,2000000
3096,3870,2000000
2470,2571,2000000
6886,2969,2000000
3528,75,2000000
3582,8655,2000000
211,3856,2000000
7411,3847,2000000
2145,8002,2000000
249,1091,2000000
1900,1555,2000000
9281,2774,2000000
802,3161,2000000
1154,2802,2000000
9788,5194,2000000
9137,7410,2000000
1626,8139,2000000
10928,1381,2000000
9772,3059,2000000
2019,239,2000000
1517,755,2000000
6090,4208,2000000
1696,6334,2000000
7181,3407,2000000
853,7140,2000000
8748,5587,2000000
638,3849,2000000
7643,6180,2000000
3143,4883,2000000
5050,6676,2000000
99,8594,2000000
11035,5342,2000000
9710,3134,2000000
5855,8530,2000000
10128,7501,2000000
10492,1206,2000000
2593,5502,2000000
7910,4992,2000000
4008,4486,2000000
7880,5418,2000000
7849,6208,2000000
9064,1062,2000000
9077,9100,2000000
756,6989,2000000
7236,5731,2000000
4202,6480,2000000
4761,6489,2000000
2737,2207,2000000
7432,4135,2000000
9576,2082,2000000
4497,3670,2000000
5350,3335,2000000
2208,5800,2000000
7681,2836,2000000
10506,5745,2000000
3977,2666,2000000
6019,4627,2000000
10081,2180,2000000
3609,8062,2000000
3306,5581,2000000
4773,6267,2000000
5897,1006,2000000
8418,2169,2000000
6675,3437,2000000
7514,3486,2000000
3551,195,2000000
624,7419,2000000
11081,6110,2000000
8511,2976,2000000
1661,1479,2000000
10100,7536,2000000
4677,4724,2000000
2871,9104,2000000
5874,9105,2000000
3121,1826,2000000
7673,7486,2000000
6857,3751,2000000
10184,3110,2000000
1257,5526,2000000
3913,5533,2000000
9555,5535,2000000
8653,8895,2000000
1465,5895,2000000
9599,7761,2000000
202,7702,2000000
3896,3467,2000000
6148,1104,2000000
3741,512,2000000
6219,4573,2000000
4699,3808,2000000
7875,9426,2000000
9023,2624,2000000
2405,1366,2000000
928,4942,2000000
7384,2501,2000000
9869,7343,2000000
3344,2868,2000000
5507,5940,2000000
6339,7934,2000000
9246,2695,2000000
1571,1587,2000000
3796,7126,2000000
315,5702,2000000
5594,3517,2000000
9623,6125,2000000
3866,5709,2000000
9590,9265,2000000
10286,3880,2000000
6868,3389,2000000
1477,3661,2000000
2868,537,2000000
3438,8086,2000000
7974,8358,2000000
10417,9279,2000000
4886,5538,2000000
904,866,2000000
3204,6003,2000000
8990,7824,2000000
11018,5309,2000000
5581,5364,2000000
3215,4791,2000000
3330,8374,2000000
7462,5366,2000000
1823,3170,2000000
6916,3562,2000000
2893,5723,2000000
1612,213,2000000
3502,1838,2000000
4133,8195,2000000
7550,5645,2000000
8251,5877,2000000
189,1344,2000000
6018,1008,2000000
2437,464,2000000
7542,4179,2000000
5437,2123,2000000
8799,3019,2000000
3527,6429,2000000
5664,7689,2000000
8876,990,2000000
220,3884,2000000
10431,4309,2000000
2665,4311,2000000
7971,8322,2000000
10177,2195,2000000
5093,938,2000000
1738,2184,2000000
7867,4451,2000000
7714,6416,2000000
9982,3212,2000000
6082,9122,2000000
8903,838,2000000
4629,9133,2000000
338,5241,2000000
7530,1490,2000000
7679,1388,2000000
10949,8061,2000000
10434,8827,2000000
9460,6149,2000000
3029,3137,2000000
5615,691,2000000
4716,2347,2000000
10870,2307,2000000
8588,6406,2000000
8222,4458,2000000
6247,3438,2000000
1250,4242,2000000
8719,2946,2000000
10266,4017,2000000
170,3616,2000000
1036,1137,2000000
1105,3701,2000000
7322,5994,2000000
1623,6455,2000000
8223,4853,2000000
7002,3988,2000000
770,5594,2000000
5444,5118,2000000
3867,9096,2000000
10976,9036,2000000
830,8752,2000000
9146,1481,2000000
10315,5527,2000000
9872,5768,2000000
8629,5140,2000000
3651,6585,2000000
3695,8051,2000000
2135,3980,2000000
8171,4662,2000000
1019,5176,2000000
1090,6028,2000000
5670,7123,2000000
239,6659,2000000
3012,7600,2000000
9980,1986,2000000
8344,2952,2000000
471,5414,2000000
8610,3479,2000000
4599,6280,2000000
5672,3857,2000000
8110,2273,2000000
10613,6475,2000000
4884,9252,2000000
651,3733,2000000
5745,2808,2000000
7270,4741,2000000
5835,7467,2000000
10072,3000,2000000
8965,2887,2000000
8205,5766,2000000
8467,5428,2000000
2326,815,2000000
8382,8542,2000000
3055,1648,2000000
3561,1886,2000000
9589,5491,2000000
9267,6557,2000000
5671,5785,2000000
4616,40,2000000
10904,2014,2000000
7,1856,2000000
9866,8240,2000000
7383,7813,2000000
3233,7994,2000000
1750,1367,2000000
1773,4807,2000000
5099,2674,2000000
6891,6217,2000000
1785,2046,2000000
3649,5097,2000000
1739,6449,2000000
3022,8510,2000000
9768,2159,2000000
9412,840,2000000
6613,9151,2000000
5277,7487,2000000
10316,697,2000000
6371,8188,2000000
4237,6479,2000000
9119,2556,2000000
9925,7136,2000000
6466,8687,2000000
6450,1832,2000000
8851,4186,2000000
4626,1519,2000000
5543,6710,2000000
6549,2406,2000000
7851,1125,2000000
2778,8251,2000000
9188,9179,2000000
6871,6036,2000000
7506,8445,2000000
9761,5519,2000000
5936,5688,2000000
10894,1447,2000000
10255,7950,2000000
5125,7055,2000000
9476,1074,2000000
3605,6387,2000000
7431,8755,2000000
6810,1647,2000000
1143,4480,2000000
6533,1749,2000000
9290,5224,2000000
7144,9287,2000000
4303,4129,2000000
4111,9413,2000000
5946,6129,2000000
6546,630,2000000
6335,4797,2000000
3887,7657,2000000
649,8291,2000000
2548,6907,2000000
5433,642,2000000
5019,8387,2000000
3197,7951,2000000
5378,5724,2000000
3554,1,2000000
10992,2683,2000000
7793,7457,2000000
2586,7019,2000000
2553,5704,2000000
8277,793,2000000
7053,5602,2000000
10609,2883,2000000
8678,7751,2000000
2490,7801,2000000
2101,1459,2000000
3824,8359,2000000
8072,1664,2000000
4369,850,2000000
7787,495,2000000
451,4099,2000000
9913,1000,2000000
9548,6068,2000000
9702,4269,2000000
2455,2806,2000000
2360,7981,2000000
6416,1243,2000000
8225,9185,2000000
6273,1093,2000000
2103,3249,2000000
9490,305,2000000
708,3102,2000000
6256,442,2000000
3677,532,2000000
1318,418,2000000
8221,7424,2000000
10796,5973,2000000
3735,4437,2000000
4690,6375,2000000
4845,7838,2000000
3093,7640,2000000
10943,7952,2000000
71,9132,2000000
10096,1339,2000000
4575,898,2000000
1842,4643,2000000
10953,7020,2000000
6623,2598,2000000
6965,9416,2000000
7716,6613,2000000
3973,3322,2000000
8490,7794,2000000
316,3947,2000000
6246,8428,2000000
9249,4644,2000000
6751,4910,2000000
10935,4918,2000000
10985,2924,2000000
980,4087,2000000
6825,5708,2000000
54,2130,2000000
5327,1060,2000000
6388,33,2000000
11079,9369,2000000
10399,6181,2000000
2117,7049,2000000
5816,5397,2000000
4502,6935,2000000
9311,7335,2000000
6395,2054,2000000
8459,7528,2000000
5219,5081,2000000
1821,7632,2000000
615,2260,2000000
8615,8769,2000000
1315,3878,2000000
8927,5381,2000000
5513,5998,2000000
9302,3330,2000000
2970,795,2000000
2266,8089,2000000
3411,3885,2000000
9847,9351,2000000
2775,5045,2000000
3791,6768,2000000
7163,1841,2000000
5459,2756,2000000
10853,7171,2000000
4178,738,2000000
9417,2582,2000000
1889,3122,2000000
7885,5065,2000000
4637,2794,2000000
8722,1260,2000000
2374,3991,2000000
3950,6752,2000000
4688,2422,2000000
6598,4703,2000000
8606,2553,2000000
5556,1179,2000000
2039,4054,2000000
9926,8233,2000000
7676,4107,2000000
5419,6466,2000000
3008,8069,2000000
10425,6588,2000000
5820,2209,2000000
426,2211,2000000
8668,8686,2000000
9512,4361,2000000
9800,8973,2000000
5569,5722,2000000
9081,5407,2000000
9910,6152,2000000
4033,6154,2000000
6463,2907,2000000
10077,4296,2000000
10328,2948,2000000
4863,3089,2000000
1539,3617,2000000
3684,4616,2000000
9050,4899,2000000
2441,1652,2000000
9498,6591,2000000
775,9276,2000000
9392,545,2000000
5738,3912,2000000
2510,8277,2000000
9534,8836,2000000
4436,5557,2000000
10931,8489,2000000
2808,8848,2000000
1306,4042,2000000
6127,6913,2000000
2048,2012,2000000
1760,7793,2000000
2702,8926,2000000
10675,5226,2000000
5691,543,2000000
2583,7568,2000000
1348,372,2000000
8909,4524,2000000
5964,8762,2000000
444,5350,2000000
5191,7313,2000000
9759,8308,2000000
5500,5398,2000000
7728,4850,2000000
8532,4856,2000000
5301,6883,2000000
6103,3728,2000000
2151,1870,2000000
5189,2597,2000000
9283,3910,2000000
6232,766,2000000
8581,1123,2000000
7614,709,2000000
10029,233,2000000
9959,1219,2000000
7536,489,2000000
10887,6569,2000000
10420,2751,2000000
7195,906,2000000
10780,6173,2000000
5916,7060,2000000
3164,2285,2000000
5306,3032,2000000
1683,7369,2000000
5415,2855,2000000
9331,7773,2000000
8929,5714,2000000
9094,1116,2000000
2325,2902,2000000
2106,388,2000000
1131,2397,2000000
2675,7597,2000000
3881,6094,2000000
361,2346,2000000
8849,171,2000000
5461,5047,2000000
3947,1513,2000000
8567,3214,2000000
278,1324,2000000
7763,8892,2000000
5171,4146,2000000
577,2633,2000000
9424,7423,2000000
2316,6348,2000000
10389,7009,2000000
7045,1825,2000000
9843,4229,2000000
2282,6951,2000000
5009,750,2000000
8337,1643,2000000
7856,5203,2000000
10817,45,2000000
6496,3471,2000000
4504,7481,2000000
6892,3708,2000000
232,5539,2000000
8834,3743,2000000
2221,6364,2000000
882,6373,2000000
8211,5223,2000000
9416,9366,2000000
5101,7333,2000000
5993,9231,2000000
9265,9235,2000000
695,3099,2000000
2628,5027,2000000
1764,6970,2000000
9496,4457,2000000
8313,1222,2000000
6336,4768,2000000
5852,4433,2000000
10056,1883,2000000
10481,6024,2000000
4520,9191,2000000
7023,6087,2000000
7088,6509,2000000
3899,8695,2000000
5243,8023,2000000
8491,3057,2000000
4942,4956,2000000
10238,3835,2000000
1297,8480,2000000
9962,6190,2000000
5809,4670,2000000
4842,2678,2000000
212,9142,2000000
4372,1713,2000000
1241,1120,2000000
4986,6033,2000000
10475,2634,2000000
9096,9056,2000000
813,8794,2000000
3243,1044,2000000
6544,3268,2000000
3716,6524,2000000
3970,4346,2000000
7343,8988,2000000
9065,5228,2000000
8494,3386,2000000
8922,337,2000000
10111,1172,2000000
6502,3229,2000000
11059,4584,2000000
6770,4074,2000000
7860,2745,2000000
1876,8265,2000000
4276,8266,2000000
7438,1592,2000000
2555,7336,2000000
1236,8262,2000000
8218,9253,2000000
1372,6256,2000000
2088,5673,2000000
5675,9092,2000000
9809,5401,2000000
9253,979,2000000
9936,3918,2000000
6390,6012,2000000
5713,8437,2000000
4740,8439,2000000
8529,7099,2000000
2499,4823,2000000
10488,608,2000000
1646,3903,2000000
5363,1859,2000000
2991,278,2000000
10098,1973,2000000
1032,77,2000000
3437,5205,2000000
7556,8304,2000000
4189,461,2000000
3666,3123,2000000
1922,7797,2000000
644,125,2000000
895,9059,2000000
5386,7802,2000000
9717,8551,2000000
861,5424,2000000
805,1847,2000000
10293,944,2000000
2795,5959,2000000
144,128,2000000
308,6583,2000000
6859,4924,2000000
6138,8998,2000000
10781,80,2000000
1688,8541,2000000
1509,5002,2000000
4402,9328,2000000
5228,1867,2000000
8146,7252,2000000
9389,127,2000000
7463,2918,2000000
8613,6290,2000000
1362,2585,2000000
7167,5807,2000000
6789,3927,2000000
10413,1786,2000000
6441,5056,2000000
5999,7552,2000000
3427,9189,2000000
3363,9190,2000000
4591,8740,2000000
704,2720,2000000
7731,7253,2000000
5209,1279,2000000
4405,5331,2000000
6461,3065,2000000
2393,8318,2000000
4392,7197,2000000
2466,4064,2000000
6846,917,2000000
8963,3543,2000000
8687,4959,2000000
9208,5654,2000000
4186,4758,2000000
2979,7044,2000000
4323,4243,2000000
433,4466,2000000
10637,58,2000000
9000,428,2000000
7620,9285,2000000
1452,3848,2000000
6527,9292,2000000
9495,4520,2000000
7103,5809,2000000
2818,1071,2000000
8138,7022,2000000
5585,1083,2000000
2706,3475,2000000
7818,2988,2000000
10066,6687,2000000
6493,3192,2000000
3301,3197,2000000
2801,415,2000000
11050,4587,2000000
9899,6456,2000000
3615,9205,2000000
2240,2018,2000000
2906,7351,2000000
3705,8933,2000000
8881,9098,2000000
6305,8376,2000000
8760,2429,2000000
8413,6852,2000000
8087,3905,2000000
10713,2418,2000000
9459,2421,2000000
8880,7684,2000000
7496,4565,2000000
10278,2064,2000000
9296,6586,2000000
4604,7854,2000000
631,308,2000000
1334,3318,2000000
146,7398,2000000
4280,9044,2000000
9592,2949,2000000
6288,965,2000000
4853,6440,2000000
